event_id,timestamp,datetime,event_type,patient_id,session_id,sourceID,scan_sequence,body_region,body_from,body_to,duration,cumulative_time
0,0.0,2026-02-11T09:00:00,exchange,,0,MRI_MSR_104,,,START,UNKNOWN,0.0,0.0
1,0.0,2026-02-11T09:00:00,exchange,,0,MRI_FRR_257,,,START,UNKNOWN,182.0,182.0
2,182.0,2026-02-11T09:03:02,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,7.0,189.0
3,189.0,2026-02-11T09:03:09,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,1.0,190.0
4,190.0,2026-02-11T09:03:10,exchange,,0,MRI_CCS_11,,,START,UNKNOWN,48.0,238.0
5,238.0,2026-02-11T09:03:58,exchange,,0,MRI_MSR_34,,,START,UNKNOWN,4.0,242.0
6,242.0,2026-02-11T09:04:02,exchange,,0,MRI_FRR_256,,,START,UNKNOWN,0.0,242.0
7,242.0,2026-02-11T09:04:02,exchange,,0,MRI_MPT_1005,,,START,UNKNOWN,0.0,242.0
8,242.0,2026-02-11T09:04:02,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,4.0,246.0
9,246.0,2026-02-11T09:04:06,exchange,,0,MRI_FRR_256,,,START,UNKNOWN,0.0,246.0
10,246.0,2026-02-11T09:04:06,exchange,,0,MRI_FRR_257,,,START,UNKNOWN,17.0,263.0
11,263.0,2026-02-11T09:04:23,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,1.0,264.0
12,264.0,2026-02-11T09:04:24,exchange,,0,MRI_CCS_11,,,START,UNKNOWN,11.0,275.0
13,275.0,2026-02-11T09:04:35,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,1.0,276.0
14,276.0,2026-02-11T09:04:36,exchange,,0,MRI_FRR_257,,,START,UNKNOWN,25.0,301.0
15,301.0,2026-02-11T09:05:01,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,7.0,308.0
16,308.0,2026-02-11T09:05:08,exchange,,0,MRI_FRR_257,,,START,UNKNOWN,0.0,308.0
17,308.0,2026-02-11T09:05:08,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,1.0,309.0
18,309.0,2026-02-11T09:05:09,exchange,,0,MRI_FRR_257,,,START,UNKNOWN,1.0,310.0
19,310.0,2026-02-11T09:05:10,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,2.0,312.0
20,312.0,2026-02-11T09:05:12,exchange,,0,MRI_FRR_256,,,START,UNKNOWN,0.0,312.0
21,312.0,2026-02-11T09:05:12,exchange,,0,MRI_FRR_34,,,START,UNKNOWN,1.0,313.0
22,313.0,2026-02-11T09:05:13,exchange,,0,MRI_FRR_257,,,START,UNKNOWN,0.0,313.0
23,313.0,2026-02-11T09:05:13,exchange,,0,MRI_FRR_264,,,START,UNKNOWN,6.0,319.0
24,319.0,2026-02-11T09:05:19,exchange,,0,MRI_FRR_256,,,START,UNKNOWN,7.0,326.0
25,326.0,2026-02-11T09:05:26,exchange,,0,MRI_MSR_100,,,START,UNKNOWN,18.0,344.0
26,344.0,2026-02-11T09:05:44,examination,,0,MRI_EXU_95,MRI_EXU_95,UNKNOWN,,,297.7003479003906,641.7003479003906
27,641.7003479003906,2026-02-11T09:10:41.700348,examination,,0,MRI_MSR_100,,UNKNOWN,,,97.87738037109375,739.5777282714844
28,739.5777282714844,2026-02-11T09:12:19.577728,exchange,,1,MRI_MSR_104,,,UNKNOWN,UNKNOWN,0.0,739.5777282714844
29,739.5777282714844,2026-02-11T09:12:19.577728,exchange,,1,MRI_FRR_2,,,UNKNOWN,UNKNOWN,10.0,749.5777282714844
30,749.5777282714844,2026-02-11T09:12:29.577728,exchange,,1,MRI_FRR_257,,,UNKNOWN,UNKNOWN,11.0,760.5777282714844
31,760.5777282714844,2026-02-11T09:12:40.577728,exchange,,1,MRI_FRR_264,,,UNKNOWN,UNKNOWN,9.0,769.5777282714844
32,769.5777282714844,2026-02-11T09:12:49.577728,exchange,,1,MRI_FRR_264,,,UNKNOWN,UNKNOWN,11.0,780.5777282714844
33,780.5777282714844,2026-02-11T09:13:00.577728,exchange,,1,MRI_FRR_256,,,UNKNOWN,UNKNOWN,0.0,780.5777282714844
34,780.5777282714844,2026-02-11T09:13:00.577728,exchange,,1,MRI_FRR_264,,,UNKNOWN,UNKNOWN,120.0,900.5777282714844
35,900.5777282714844,2026-02-11T09:15:00.577728,exchange,,1,MRI_CCS_11,,,UNKNOWN,UNKNOWN,18.0,918.5777282714844
36,918.5777282714844,2026-02-11T09:15:18.577728,exchange,,1,MRI_FRR_256,,,UNKNOWN,UNKNOWN,0.0,918.5777282714844
