event_id,timestamp,datetime,event_type,patient_id,session_id,sourceID,scan_sequence,body_region,body_from,body_to,duration,cumulative_time
0,0.0,2026-02-11T07:00:00,exchange,,0,MRI_MSR_104,,,START,HEAD,0.0,0.0
1,0.0,2026-02-11T07:00:00,exchange,,0,MRI_FRR_257,,,START,HEAD,11.0,11.0
2,11.0,2026-02-11T07:00:11,exchange,,0,MRI_FRR_264,,,START,HEAD,7.0,18.0
3,18.0,2026-02-11T07:00:18,exchange,,0,MRI_CCS_11,,,START,HEAD,34.0,52.0
4,52.0,2026-02-11T07:00:52,exchange,,0,MRI_FRR_264,,,START,HEAD,9.0,61.0
5,61.0,2026-02-11T07:01:01,exchange,,0,MRI_FRR_256,,,START,HEAD,0.0,61.0
6,61.0,2026-02-11T07:01:01,exchange,,0,MRI_FRR_257,,,START,HEAD,11.0,72.0
7,72.0,2026-02-11T07:01:12,exchange,,0,MRI_FRR_264,,,START,HEAD,1.0,73.0
8,73.0,2026-02-11T07:01:13,exchange,,0,MRI_FRR_264,,,START,HEAD,9.0,82.0
9,82.0,2026-02-11T07:01:22,exchange,,0,MRI_FRR_257,,,START,HEAD,0.0,82.0
10,82.0,2026-02-11T07:01:22,exchange,,0,MRI_FRR_264,,,START,HEAD,1.0,83.0
11,83.0,2026-02-11T07:01:23,exchange,,0,MRI_CCS_11,,,START,HEAD,11.0,94.0
12,94.0,2026-02-11T07:01:34,exchange,,0,MRI_FRR_256,,,START,HEAD,0.0,94.0
13,94.0,2026-02-11T07:01:34,exchange,,0,MRI_FRR_256,,,START,HEAD,2.0,96.0
14,96.0,2026-02-11T07:01:36,exchange,,0,MRI_FRR_256,,,START,HEAD,1.0,97.0
15,97.0,2026-02-11T07:01:37,exchange,,0,MRI_FRR_257,,,START,HEAD,3.0,100.0
16,100.0,2026-02-11T07:01:40,exchange,,0,MRI_FRR_264,,,START,HEAD,2.0,102.0
17,102.0,2026-02-11T07:01:42,exchange,,0,MRI_MSR_34,,,START,HEAD,58.0,160.0
18,160.0,2026-02-11T07:02:40,exchange,,0,MRI_FRR_256,,,START,HEAD,0.0,160.0
19,160.0,2026-02-11T07:02:40,exchange,,0,MRI_MPT_1005,,,START,HEAD,0.0,160.0
