event_id,timestamp,datetime,event_type,patient_id,session_id,sourceID,scan_sequence,body_region,body_from,body_to,duration,cumulative_time
0,0.0,2026-02-11T08:00:00,exchange,,0,MRI_MSR_104,,,START,ABDOMEN,0.0,0.0
1,0.0,2026-02-11T08:00:00,exchange,,0,MRI_MSR_34,,,START,ABDOMEN,5.0,5.0
2,5.0,2026-02-11T08:00:05,exchange,,0,MRI_FRR_257,,,START,ABDOMEN,0.0,5.0
3,5.0,2026-02-11T08:00:05,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,6.0,11.0
4,11.0,2026-02-11T08:00:11,exchange,,0,MRI_CCS_11,,,START,ABDOMEN,4.0,15.0
5,15.0,2026-02-11T08:00:15,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,9.0,24.0
6,24.0,2026-02-11T08:00:24,exchange,,0,MRI_FRR_256,,,START,ABDOMEN,0.0,24.0
7,24.0,2026-02-11T08:00:24,exchange,,0,MRI_CCS_11,,,START,ABDOMEN,1346.0,1370.0
8,1370.0,2026-02-11T08:22:50,exchange,,0,MRI_FRR_256,,,START,ABDOMEN,0.0,1370.0
9,1370.0,2026-02-11T08:22:50,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,80.0,1450.0
10,1450.0,2026-02-11T08:24:10,exchange,,0,MRI_FRR_257,,,START,ABDOMEN,0.0,1450.0
11,1450.0,2026-02-11T08:24:10,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,1.0,1451.0
12,1451.0,2026-02-11T08:24:11,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,6.0,1457.0
13,1457.0,2026-02-11T08:24:17,exchange,,0,MRI_FRR_257,,,START,ABDOMEN,1.0,1458.0
14,1458.0,2026-02-11T08:24:18,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,2.0,1460.0
15,1460.0,2026-02-11T08:24:20,exchange,,0,MRI_FRR_257,,,START,ABDOMEN,0.0,1460.0
16,1460.0,2026-02-11T08:24:20,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,4.0,1464.0
17,1464.0,2026-02-11T08:24:24,exchange,,0,MRI_FRR_257,,,START,ABDOMEN,0.0,1464.0
18,1464.0,2026-02-11T08:24:24,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,2.0,1466.0
19,1466.0,2026-02-11T08:24:26,exchange,,0,MRI_FRR_257,,,START,ABDOMEN,1.0,1467.0
20,1467.0,2026-02-11T08:24:27,exchange,,0,MRI_FRR_264,,,START,ABDOMEN,2.0,1469.0
21,1469.0,2026-02-11T08:24:29,exchange,,0,MRI_FRR_256,,,START,ABDOMEN,1.0,1470.0
22,1470.0,2026-02-11T08:24:30,exchange,,0,MRI_FRR_34,,,START,ABDOMEN,0.0,1470.0
23,1470.0,2026-02-11T08:24:30,exchange,,0,MRI_FRR_257,,,START,ABDOMEN,0.0,1470.0
